ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.008975505828857422,0.000997304916381836,29.546433210372925,6.8766090869903564,117.01998925209045,1.4451360702514648,1.439152479171753,20.95595407485962,20.95595383644104
0.008012056350708008,0.0010075569152832031,30.353716135025024,5.2679123878479,90.58218598365784,1.6765060424804688,1.6705214977264404,25.870775938034058,25.87177324295044
0.006981372833251953,0.0,29.60212206840515,5.401337623596191,90.7978744506836,1.8111929893493652,1.8052089214324951,21.018749237060547,21.01974654197693
0.0069811344146728516,0.0,29.98909831047058,5.368642091751099,88.73266005516052,2.463412284851074,2.4564309120178223,20.403212070465088,20.403212547302246
0.0069811344146728516,0.000997304916381836,29.436970710754395,5.851099967956543,92.3305721282959,1.6136846542358398,1.6077005863189697,20.691829919815063,20.691830158233643
0.007039546966552734,0.0,30.516618728637695,5.723687410354614,91.17658376693726,1.5700008869171143,1.5877602100372314,23.45759606361389,23.45759606361389
0.006011962890625,0.000997304916381836,30.25678539276123,5.591301441192627,91.95557045936584,1.4597282409667969,1.4360277652740479,21.077164888381958,21.077165365219116
0.001068115234375,0.0,30.814201831817627,5.238988637924194,91.33290648460388,1.7861113548278809,1.7930247783660889,20.757115840911865,20.757115840911865
0.0069811344146728516,0.000997304916381836,29.947449684143066,5.6389195919036865,88.53151249885559,1.593780279159546,1.587796926498413,20.5682475566864,20.569244384765625
0.00698089599609375,0.0,29.739059448242188,5.237365484237671,89.7829179763794,1.52213454246521,1.5171482563018799,20.606450080871582,20.6064510345459
