ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.004975795745849609,0.0,10.52591347694397,2.284194231033325,27.889652967453003,0.14684796333312988,0.14684796333312988,2.4749577045440674,2.47595477104187
0.0,0.0,10.604309320449829,2.3640408515930176,26.617450952529907,0.1402738094329834,0.13628435134887695,2.572103261947632,2.581878185272217
0.002979278564453125,0.0009980201721191406,10.628019094467163,2.139207363128662,26.789849042892456,0.10651350021362305,0.10451698303222656,2.522874355316162,2.517887592315674
0.0,0.0,10.42640471458435,2.271503448486328,27.051591634750366,0.49693870544433594,0.49693870544433594,2.5014193058013916,2.497277021408081
0.003989219665527344,0.0,10.75353455543518,2.421828508377075,26.531214714050293,0.148911714553833,0.1459193229675293,2.491626739501953,2.486639976501465
0.0039920806884765625,0.0,10.36290454864502,2.2370834350585938,27.498673915863037,0.11878061294555664,0.12852239608764648,2.5305745601654053,2.5305745601654053
0.000997304916381836,0.0,10.644301414489746,2.2095947265625,26.888002157211304,0.135422945022583,0.135422945022583,2.4237425327301025,2.4217469692230225
0.0040209293365478516,0.0,10.58342456817627,2.317493200302124,27.16361689567566,0.11477375030517578,0.12650108337402344,2.465139150619507,2.465139150619507
0.003988742828369141,0.0,10.498528480529785,2.2304799556732178,26.856674671173096,0.6237504482269287,0.6079676151275635,2.511854648590088,2.511854648590088
0.003989458084106445,0.0,10.49900221824646,2.309513807296753,26.615581274032593,0.13481450080871582,0.13481473922729492,2.4888083934783936,2.484819173812866
