ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.5714285714285714,0.5952380952380953,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.5714285714285714,0.5238095238095238,0.7142857142857143,0.7857142857142857
0.5,0.6285714285714286,0.7238095238095239,0.8666666666666667,0.5428571428571428,0.5,0.4904761904761905,0.6285714285714286,0.6285714285714286
0.3714285714285714,0.5952380952380953,0.7571428571428572,0.6571428571428573,0.7571428571428572,0.8285714285714286,0.7904761904761906,0.5619047619047619,0.5619047619047619
0.5380952380952381,0.7333333333333334,0.7619047619047621,0.7952380952380953,0.7619047619047621,0.5,0.5952380952380953,0.7285714285714286,0.7285714285714286
0.5,0.75,0.8571428571428572,0.75,0.8571428571428572,0.5,0.6071428571428572,0.5,0.8214285714285714
0.5714285714285714,0.5357142857142857,0.75,0.6785714285714286,0.6428571428571429,0.5357142857142857,0.5357142857142858,0.5,0.6428571428571428
0.7142857142857143,0.9285714285714286,0.7857142857142857,0.7142857142857143,0.8214285714285715,0.5,0.6071428571428571,0.7500000000000001,0.7500000000000001
0.5714285714285714,0.7142857142857143,0.7142857142857143,0.5357142857142857,0.8214285714285715,0.5,0.8571428571428572,0.6428571428571428,0.8214285714285715
0.8214285714285715,0.8214285714285715,0.7142857142857143,0.6071428571428571,0.6785714285714286,0.5,0.7857142857142857,0.8214285714285715,0.8214285714285715
0.9642857142857143,0.9285714285714286,0.7857142857142857,0.9642857142857143,0.9285714285714286,0.5,0.5,1.0,0.9642857142857143
