ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.0030815601348876953,0.0,15.513955354690552,2.76106858253479,63.09203505516052,0.23140835762023926,0.23823761940002441,2.4767727851867676,2.4767727851867676
0.0,0.0,15.582436561584473,2.866513967514038,63.066211462020874,0.2371532917022705,0.24021124839782715,2.731436014175415,2.726449489593506
0.015818357467651367,0.000997781753540039,15.74452018737793,2.709606409072876,64.75996255874634,0.24361133575439453,0.25142931938171387,2.549654722213745,2.549654722213745
0.0030579566955566406,0.0,15.78406548500061,2.6422688961029053,61.40097618103027,0.26798272132873535,0.2710421085357666,2.562894582748413,2.557907819747925
0.01576709747314453,0.0009982585906982422,15.811771631240845,2.5768496990203857,60.7512366771698,0.21369671821594238,0.21674871444702148,2.599419593811035,2.5954298973083496
0.005013227462768555,0.0010089874267578125,15.795493841171265,2.637708902359009,60.887362241744995,0.24904870986938477,0.23221898078918457,2.531712770462036,2.5297183990478516
0.003989219665527344,0.0,16.05682682991028,2.5744736194610596,63.83829188346863,0.2532203197479248,0.23739051818847656,2.714982748031616,2.71199107170105
0.0,0.015767812728881836,15.913759231567383,2.523361921310425,65.80327844619751,0.22361135482788086,0.2245495319366455,2.553738832473755,2.5497491359710693
0.0187532901763916,0.0,16.017478942871094,2.5394935607910156,66.44461488723755,0.24301695823669434,0.24096441268920898,2.6693460941314697,2.667351245880127
0.01773238182067871,0.0,16.04257822036743,2.669861078262329,64.33251786231995,0.2921178340911865,0.2881276607513428,2.5136172771453857,2.494818687438965
