ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.7074074074074075,0.5,0.7192592592592593,0.7192592592592593,0.6722222222222222,0.5455555555555556,0.6351851851851851,0.7333333333333334,0.7148148148148148
0.5925925925925926,0.5,0.6992592592592592,0.6892592592592592,0.7077777777777777,0.5,0.6792592592592592,0.7403703703703703,0.6962962962962963
0.6574074074074074,0.5,0.7192592592592593,0.7392592592592593,0.7477777777777778,0.537037037037037,0.6351851851851851,0.5,0.7433333333333334
0.752962962962963,0.5,0.7262962962962962,0.7248148148148147,0.7248148148148147,0.5,0.6237037037037036,0.7118518518518518,0.7118518518518518
0.5455555555555556,0.5,0.5881481481481481,0.6977777777777777,0.6422222222222222,0.5,0.6151851851851851,0.5,0.6492592592592593
0.6296296296296297,0.5,0.7477777777777778,0.7292592592592593,0.7462962962962962,0.5974074074074074,0.6251851851851851,0.7262962962962962,0.7362962962962962
0.5725925925925925,0.5,0.6992592592592592,0.7077777777777777,0.7162962962962962,0.6066666666666667,0.5566666666666666,0.6948148148148148,0.6962962962962963
0.5925925925925926,0.5,0.7662962962962963,0.8003703703703703,0.7748148148148148,0.7344444444444445,0.6422222222222222,0.7433333333333334,0.7418518518518519
0.5861538461538461,0.5,0.7084615384615384,0.6992307692307692,0.7569230769230769,0.56,0.6023076923076922,0.6592307692307693,0.6592307692307693
0.5669230769230769,0.5,0.7484615384615384,0.796923076923077,0.7584615384615383,0.5269230769230769,0.6038461538461539,0.5,0.7669230769230768
