ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.8888888888888888,0.3888888888888889,0.5,0.5,0.5,0.6666666666666667,0.5,0.5,0.33333333333333337
0.2222222222222222,0.2222222222222222,0.33333333333333337,0.2777777777777778,0.5,0.5,0.5,0.5555555555555556,0.2222222222222222
0.5,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.9444444444444444,0.5,0.5,0.5,0.5,0.2777777777777778,0.5,0.5,0.9444444444444444
0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.5,0.16666666666666669,0.3888888888888889
0.8888888888888888,0.4444444444444444,0.5,0.4444444444444444,0.5,0.5,0.5,0.4444444444444444,0.4444444444444444
0.3888888888888889,0.5,0.5,0.4444444444444444,0.5,0.5,0.5,0.5,0.3888888888888889
0.4444444444444444,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.5,1.0
0.375,0.3125,0.5,0.5,0.5,0.5,0.5,0.25,0.5
0.75,0.5,0.4375,0.4375,0.5,0.5,0.5,0.5,0.625
