ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.7272727272727273,0.5,0.8181818181818182,0.8181818181818182,0.8636363636363636,0.7272727272727273,0.45454545454545453,0.8181818181818182,0.8636363636363636
0.6818181818181818,0.5454545454545454,0.7272727272727273,0.8181818181818182,0.6363636363636364,0.6818181818181818,0.4090909090909091,0.5454545454545454,0.5454545454545454
0.45454545454545453,0.5,0.7727272727272727,0.6363636363636364,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.45454545454545453,0.45454545454545453
0.6818181818181818,0.6363636363636364,0.7272727272727273,0.7727272727272727,0.7272727272727273,0.3181818181818182,0.5,0.6818181818181818,0.6818181818181818
0.6666666666666666,0.6666666666666666,0.8095238095238095,0.7142857142857143,0.8095238095238095,0.6666666666666666,0.5238095238095238,0.6666666666666666,0.7619047619047619
0.6190476190476191,0.38095238095238093,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.38095238095238093,0.47619047619047616,0.6666666666666666,0.5238095238095238
0.8095238095238095,0.9047619047619048,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.7619047619047619,0.7619047619047619
0.7142857142857143,0.8095238095238095,0.7142857142857143,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.9047619047619048,0.7619047619047619,0.8571428571428571
0.8571428571428571,0.8571428571428571,0.8095238095238095,0.6666666666666666,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571
0.9523809523809523,0.9523809523809523,0.8571428571428571,0.9523809523809523,0.9523809523809523,0.6666666666666666,0.6666666666666666,1.0,0.9523809523809523
